"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Lophius budegassa_Juv",2007,1,"All_areas",0.155198171427752,0.168470991783927,0.0261463898634854
"Lophius budegassa_Juv",2008,1,"All_areas",0.21708586434221,0.16444069516746,0.035697750443462
"Lophius budegassa_Juv",2009,1,"All_areas",0.175689229019925,0.201243966133862,0.0353563972549701
"Lophius budegassa_Juv",2010,1,"All_areas",0.0836548101065156,0.238154991437688,0.0199228105846386
"Lophius budegassa_Juv",2011,1,"All_areas",0.0531343818084079,0.246647390695585,0.0131054566292668
"Lophius budegassa_Juv",2012,1,"All_areas",0.110326443898472,0.216694037732115,0.0239070825969855
"Lophius budegassa_Juv",2013,1,"All_areas",0.226823579020027,0.171450879536095,0.0388891021225085
"Lophius budegassa_Juv",2014,1,"All_areas",0.220036996452417,0.1719652585703,0.0378387189899721
"Lophius budegassa_Juv",2015,1,"All_areas",0.654162741098462,0.141987018486796,0.0928826172137203
"Lophius piscatorius_Adu",1990,1,"All_areas",5.4215634003801,0.237986778151056,1.29026040619814
"Lophius piscatorius_Adu",1991,1,"All_areas",2.52792230509134,0.269460533782918,0.681175293691658
"Lophius piscatorius_Adu",1992,1,"All_areas",4.62913518003845,0.305754487753925,1.41537885571633
"Lophius piscatorius_Adu",1993,1,"All_areas",7.77963266268732,0.169698674713737,1.32019335261774
"Lophius piscatorius_Adu",1994,1,"All_areas",11.8354306873637,0.174274490189265,2.06261364921068
"Lophius piscatorius_Adu",1995,1,"All_areas",9.16925782068255,0.192328255960622,1.76350736510517
"Lophius piscatorius_Adu",1996,1,"All_areas",7.38674572476868,0.193583540967287,1.42995239362569
"Lophius piscatorius_Adu",1997,1,"All_areas",4.44664319671608,0.213121340861483,0.947674560416723
"Lophius piscatorius_Adu",1998,1,"All_areas",4.45095388324791,0.255554839792591,1.13746280655763
"Lophius piscatorius_Adu",1999,1,"All_areas",1.74747220738841,0.281157913060823,0.491315638961116
"Lophius piscatorius_Adu",2000,1,"All_areas",2.14288522419061,0.292323671791637,0.626416076963446
"Lophius piscatorius_Adu",2001,1,"All_areas",2.6492356482302,0.264429373141612,0.700535721765927
"Lophius piscatorius_Adu",2002,1,"All_areas",6.50195280715041,0.187920364434221,1.22184934105381
"Lophius piscatorius_Adu",2003,1,"All_areas",7.14057293112839,0.184532404008131,1.31766708897651
"Lophius piscatorius_Adu",2004,1,"All_areas",5.03359856675693,0.215384082415803,1.08415700855044
"Lophius piscatorius_Adu",2005,1,"All_areas",5.16382437133219,0.198815024753491,1.02664587020909
"Lophius piscatorius_Adu",2006,1,"All_areas",10.3411677617801,0.14850161707956,1.53568013511535
"Lophius piscatorius_Adu",2007,1,"All_areas",8.20629905033538,0.130178983992841,1.06828767271407
"Lophius piscatorius_Adu",2008,1,"All_areas",10.3769327971902,0.133315243318088,1.38340332075286
"Lophius piscatorius_Adu",2009,1,"All_areas",9.26145438464632,0.143779670360511,1.33160885848336
"Lophius piscatorius_Adu",2010,1,"All_areas",8.34334934135742,0.108015063310613,0.901207407329282
"Lophius piscatorius_Adu",2011,1,"All_areas",10.0650813545632,0.113778641146484,1.14519127955101
"Lophius piscatorius_Adu",2012,1,"All_areas",12.247639832189,0.112418295283686,1.37685879118326
"Lophius piscatorius_Adu",2013,1,"All_areas",14.0140002805455,0.111656463478879,1.56475371051772
"Lophius piscatorius_Adu",2014,1,"All_areas",11.6378073551146,0.143368407895991,1.66849391190304
"Lophius piscatorius_Adu",2015,1,"All_areas",17.8147930935753,0.106581313826896,1.89872405346757
"Lophius piscatorius_Juv",1990,1,"All_areas",0.145509487254863,0.559759190677307,0.081450272821652
"Lophius piscatorius_Juv",1991,1,"All_areas",0.127644904486359,0.322463914396712,0.0411608755534658
"Lophius piscatorius_Juv",1992,1,"All_areas",0.606847540475193,0.283812367931421,0.172230837435623
"Lophius piscatorius_Juv",1993,1,"All_areas",2.00291934094029,0.16851944511314,0.337530855941634
"Lophius piscatorius_Juv",1994,1,"All_areas",2.34670332279818,0.183434516765312,0.430466390009036
"Lophius piscatorius_Juv",1995,1,"All_areas",1.20848279225325,0.227200488518001,0.274567880765536
"Lophius piscatorius_Juv",1996,1,"All_areas",0.502505982653791,0.305234368619596,0.1533820963429
"Lophius piscatorius_Juv",1997,1,"All_areas",0.396833272695723,0.265946196165664,0.105536299385399
"Lophius piscatorius_Juv",1998,1,"All_areas",0.235012402664589,0.35388006472719,0.0831662042666373
"Lophius piscatorius_Juv",1999,1,"All_areas",0.583085392790843,0.24170168987367,0.140932724778199
"Lophius piscatorius_Juv",2000,1,"All_areas",0.163136727706008,0.336883391065766,0.0549580540369727
"Lophius piscatorius_Juv",2001,1,"All_areas",0.390967394675559,0.30668007007275,0.119901907995261
"Lophius piscatorius_Juv",2002,1,"All_areas",0.959626404324019,0.221861630688535,0.212904278915102
"Lophius piscatorius_Juv",2003,1,"All_areas",0.484860448218087,0.280447866200412,0.135978078107738
"Lophius piscatorius_Juv",2004,1,"All_areas",0.539010767389619,0.24888406624353,0.134151191536974
"Lophius piscatorius_Juv",2005,1,"All_areas",0.647014177552644,0.239256348487582,0.154802249540942
"Lophius piscatorius_Juv",2006,1,"All_areas",0.697281182695233,0.209170507199313,0.145850658644899
"Lophius piscatorius_Juv",2007,1,"All_areas",0.382229543720911,0.178978618377219,0.0684109156381237
"Lophius piscatorius_Juv",2008,1,"All_areas",0.579767112003245,0.183571251735681,0.106428574465616
"Lophius piscatorius_Juv",2009,1,"All_areas",1.70773333584563,0.142963072349284,0.244142804445783
"Lophius piscatorius_Juv",2010,1,"All_areas",1.69936621938979,0.11558901405789,0.19642806582255
"Lophius piscatorius_Juv",2011,1,"All_areas",1.36736500370776,0.12433877708696,0.170016492392529
"Lophius piscatorius_Juv",2012,1,"All_areas",0.824165587447069,0.155392943847434,0.12806951685115
"Lophius piscatorius_Juv",2013,1,"All_areas",1.30222163409953,0.139388644713435,0.181514908693648
"Lophius piscatorius_Juv",2014,1,"All_areas",1.23992954560849,0.145833397389632,0.180823138159869
"Lophius piscatorius_Juv",2015,1,"All_areas",2.94829645055184,0.109642848163184,0.32325962006791
"Melanogrammus aeglefinus_Adu",1990,1,"All_areas",808.729469188742,0.555987434171983,449.643422513518
"Melanogrammus aeglefinus_Adu",1991,1,"All_areas",411.402170928503,0.39444313666561,162.27476273208
"Melanogrammus aeglefinus_Adu",1992,1,"All_areas",321.146571254207,0.430801337953963,138.35037257564
"Melanogrammus aeglefinus_Adu",1993,1,"All_areas",302.317462774112,0.473613579421393,143.181655666041
"Melanogrammus aeglefinus_Adu",1994,1,"All_areas",1039.5104346377,0.331007250021084,344.085490337647
"Melanogrammus aeglefinus_Adu",1995,1,"All_areas",915.673090364837,0.363447719032463,332.799296072507
"Melanogrammus aeglefinus_Adu",1996,1,"All_areas",2490.20925899821,0.234778339368201,584.647194506919
"Melanogrammus aeglefinus_Adu",1997,1,"All_areas",2578.19708727827,0.192994796567534,497.578622370278
"Melanogrammus aeglefinus_Adu",1998,1,"All_areas",1927.67396863375,0.241326302131178,465.198430564917
"Melanogrammus aeglefinus_Adu",1999,1,"All_areas",1319.51598863375,0.254289846137492,335.539517725636
"Melanogrammus aeglefinus_Adu",2000,1,"All_areas",799.84767704546,0.237914867620599,190.295654200914
"Melanogrammus aeglefinus_Adu",2001,1,"All_areas",1862.73981921448,0.223969420018152,417.196756954184
"Melanogrammus aeglefinus_Adu",2002,1,"All_areas",2793.22648627196,0.186440838562948,520.771488396782
